architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,ac_facing_sources,short_circuit_strength_GVA,trials,p50_thdv_pct,p95_thdv_pct,p99_thdv_pct,mean_thdv_pct,max_individual_p95_pct,dominant_harmonic,exceeds_5pct_guide_p95
Traditional AC,10,4.5,138,3,coherent,50,10,13.5,600,14.97283455122195,24.054662756037967,27.8955573818707,15.850183704190867,18.42826279684122,11,True
Local SST,10,4.5,138,3,coherent,50,10,13.5,600,5.607143721275371,8.970073147174348,10.493582905749701,5.881857475686453,7.0489848620821185,11,True
Subtransmission DC backbone,10,4.5,138,3,coherent,50,1,13.5,600,1.7000871596593727,2.6795891648985584,3.258872331262387,1.776910490742165,2.170075259503011,11,False
Traditional AC,10,4.5,138,3,coherent,100,10,13.5,600,17.000920087763905,26.70161151093596,32.584641878097266,17.790906801442745,20.55604930458213,11,True
Local SST,10,4.5,138,3,coherent,100,10,13.5,600,6.360600277991189,10.309515654876659,11.78438209213467,6.722002568449456,8.03148256463184,11,True
Subtransmission DC backbone,10,4.5,138,3,coherent,100,1,13.5,600,1.7583886700166045,2.809522793588192,3.487499849873073,1.828439209727643,2.154166787627487,11,False
Traditional AC,10,4.5,138,5,random,5,10,22.5,600,2.1263982122879135,3.9011158597702553,4.725416563107518,2.263422493285975,3.2842409582109835,11,False
Local SST,10,4.5,138,5,random,5,10,22.5,600,0.7735228053263349,1.4313770800713368,1.8004154869948272,0.8352306842861003,1.2571911988021816,11,False
Subtransmission DC backbone,10,4.5,138,5,random,5,1,22.5,600,0.970694864790389,1.5153654755764994,1.683111923864056,1.0082992583366608,1.1474251096995889,11,False
Traditional AC,10,4.5,138,5,random,20,10,22.5,600,2.3921427168188014,4.5642039026153896,5.7118295459760455,2.566815327051647,3.807219502663979,11,False
Local SST,10,4.5,138,5,random,20,10,22.5,600,0.864720873052254,1.7412608604088462,2.23147146692343,0.9615329524589549,1.470390400406576,11,False
Subtransmission DC backbone,10,4.5,138,5,random,20,1,22.5,600,1.0010776648335376,1.562037939019047,1.933487366827186,1.043329964481924,1.2398103265445533,11,False
Traditional AC,10,4.5,138,5,random,50,10,22.5,600,2.623610179059492,4.677209515765903,6.435541746041868,2.82235790401296,3.8533061978266714,11,False
Local SST,10,4.5,138,5,random,50,10,22.5,600,1.0304127303072632,2.040013210150026,2.457368398049958,1.113794395185269,1.7792539329527972,11,False
Subtransmission DC backbone,10,4.5,138,5,random,50,1,22.5,600,1.0137081755571082,1.6032786584312488,1.8513783114447468,1.0518225628056082,1.276475448853557,11,False
Traditional AC,10,4.5,138,5,random,100,10,22.5,600,3.084490752409317,5.89528558296537,7.469945964345864,3.3299039111605233,5.045595935037799,11,True
Local SST,10,4.5,138,5,random,100,10,22.5,600,1.1298149386427185,2.131714194041932,2.887976681710135,1.2422935543128626,1.8303045441661527,11,False
Subtransmission DC backbone,10,4.5,138,5,random,100,1,22.5,600,1.0398472449221356,1.6296596638323657,1.839535402193933,1.083194777867498,1.2549752539783119,11,False
Traditional AC,10,4.5,138,5,partial,5,10,22.5,600,5.659783271704011,8.3153600252996,10.13225011290252,5.746148637990511,6.378524030638131,11,True
Local SST,10,4.5,138,5,partial,5,10,22.5,600,2.042925207631464,3.3463998057592432,3.9997818593463137,2.1577062299145635,2.53949447373507,11,False
Subtransmission DC backbone,10,4.5,138,5,partial,5,1,22.5,600,0.9416341237172705,1.4764080794731274,1.7474865222929055,0.9857412150519698,1.1422803211739507,11,False
Traditional AC,10,4.5,138,5,partial,20,10,22.5,600,6.057334411819198,9.708615392203304,11.842182790201349,6.392737126269976,7.36508974476532,11,True
Local SST,10,4.5,138,5,partial,20,10,22.5,600,2.324291074944388,3.684170056066127,4.704728394697665,2.4521916031510047,2.9046495081427346,11,False
Subtransmission DC backbone,10,4.5,138,5,partial,20,1,22.5,600,0.955311731457219,1.609259394989868,1.924025832525147,1.0149976677125778,1.2259797002590964,11,False
Traditional AC,10,4.5,138,5,partial,50,10,22.5,600,7.101475329379847,11.557660970982939,13.84480362635417,7.481563967377499,9.07434817870518,11,True
Local SST,10,4.5,138,5,partial,50,10,22.5,600,2.655353759260646,4.15036381938345,4.9892391233841265,2.7792805480514344,3.2884362035256793,11,False
Subtransmission DC backbone,10,4.5,138,5,partial,50,1,22.5,600,1.0006645862932404,1.6272286242851284,2.038158752044936,1.0621928659001916,1.2785134938670888,11,False
Traditional AC,10,4.5,138,5,partial,100,10,22.5,600,7.986415002878314,12.694364406606255,14.853591253746561,8.26288585856896,9.276837227251452,11,True
Local SST,10,4.5,138,5,partial,100,10,22.5,600,2.956827229566204,4.643974396496846,5.651852987868942,3.1003392000849566,3.7268895313177635,11,False
Subtransmission DC backbone,10,4.5,138,5,partial,100,1,22.5,600,1.0427136866491589,1.6125915707037395,1.9928447739016568,1.0843282628324795,1.2854440096616986,11,False
Traditional AC,10,4.5,138,5,coherent,5,10,22.5,600,7.027042322645839,11.436416136710251,13.03177762664032,7.422821437869533,8.427198473938962,11,True
Local SST,10,4.5,138,5,coherent,5,10,22.5,600,2.6794356521115654,4.20714882750998,4.997430852182432,2.8064921739614546,3.3650183622305376,11,False
Subtransmission DC backbone,10,4.5,138,5,coherent,5,1,22.5,600,0.965348068108651,1.5280298856212968,1.9068125396487843,1.0063635414904692,1.1888858265960724,11,False
Traditional AC,10,4.5,138,5,coherent,20,10,22.5,600,8.018029804794075,12.849769813658538,14.725885895972775,8.365407599904493,9.612380307121986,11,True
Local SST,10,4.5,138,5,coherent,20,10,22.5,600,2.9915169649308924,4.694833195490426,5.848866519039729,3.140453888503525,3.6562761963861483,11,False
Subtransmission DC backbone,10,4.5,138,5,coherent,20,1,22.5,600,0.9721094257855588,1.541585228387334,1.7577047665584413,1.0121435037386983,1.2147214017762848,11,False
Traditional AC,10,4.5,138,5,coherent,50,10,22.5,600,8.99167646402714,14.69119554394911,17.187731718478233,9.40849893092142,11.11774063903601,11,True
Local SST,10,4.5,138,5,coherent,50,10,22.5,600,3.402478143000047,5.424318557495465,6.525467777007762,3.538382232417128,4.248392502626851,11,True
Subtransmission DC backbone,10,4.5,138,5,coherent,50,1,22.5,600,1.0073000669480792,1.5953998426872673,1.8423940438527666,1.0561596291675437,1.2356813309240906,11,False
Traditional AC,10,4.5,138,5,coherent,100,10,22.5,600,10.046632528442498,15.846600534109756,19.554178162097795,10.518230308286217,11.888665773504147,11,True
Local SST,10,4.5,138,5,coherent,100,10,22.5,600,3.8075042373906656,6.035248522057364,7.04208488255098,3.9766293701658695,4.702974624797639,11,True
Subtransmission DC backbone,10,4.5,138,5,coherent,100,1,22.5,600,1.0639937691742696,1.7411158870337247,2.051457710120819,1.113817840239572,1.3502878431195304,11,False
Traditional AC,10,4.5,138,10,random,5,10,45.0,600,1.0574062371903836,2.0767893812779863,2.715033523556075,1.1564167828763363,1.7134316897968214,11,False
Local SST,10,4.5,138,10,random,5,10,45.0,600,0.3952381955623836,0.7774216954388047,1.0451319691970617,0.43082509364454324,0.6565521324961914,11,False
Subtransmission DC backbone,10,4.5,138,10,random,5,1,45.0,600,0.4758871933830481,0.780467421241553,0.9239182059744339,0.5024402453039633,0.61424246482504,11,False
Traditional AC,10,4.5,138,10,random,20,10,45.0,600,1.2169035924055867,2.224725997058783,2.72793865985647,1.282983302005476,1.74920582996244,11,False
Local SST,10,4.5,138,10,random,20,10,45.0,600,0.4343333819019942,0.8390136074772117,1.0143945674560393,0.46822981820624077,0.6822694041976611,11,False
Subtransmission DC backbone,10,4.5,138,10,random,20,1,45.0,600,0.5010822017796355,0.7702526645709185,0.8933000462122669,0.515617924801376,0.6036109789213885,11,False
Traditional AC,10,4.5,138,10,random,50,10,45.0,600,1.3457339923740952,2.588994616820778,3.0567823878904856,1.4625984656613527,2.1919770967104495,11,False
Local SST,10,4.5,138,10,random,50,10,45.0,600,0.5070026922550146,0.9530850799297623,1.3370851464522098,0.5420713851628037,0.7749230311830112,11,False
Subtransmission DC backbone,10,4.5,138,10,random,50,1,45.0,600,0.49892753829255654,0.7598458675938664,0.9291723912128234,0.5190174686550654,0.5980449763326138,11,False
Traditional AC,10,4.5,138,10,random,100,10,45.0,600,1.50657744020579,2.8201973897619395,3.420035010864268,1.6134276807339085,2.3191627690531944,11,False
Local SST,10,4.5,138,10,random,100,10,45.0,600,0.577116974837717,1.1059666525186094,1.519099682647853,0.627662482472719,0.9936659508874076,11,False
Subtransmission DC backbone,10,4.5,138,10,random,100,1,45.0,600,0.5204390882999761,0.8029411124797023,0.9468263643662241,0.5418145342602675,0.638247966884383,11,False
Traditional AC,10,4.5,138,10,partial,5,10,45.0,600,2.711815348274567,4.5958774843729815,5.314675174219826,2.9019775842251057,3.403038362272013,11,False
Local SST,10,4.5,138,10,partial,5,10,45.0,600,1.0426575952407182,1.6904670759788782,2.050157814696275,1.0970236085866885,1.3313192129595832,11,False
Subtransmission DC backbone,10,4.5,138,10,partial,5,1,45.0,600,0.4684758880882838,0.7802950224830572,0.9240065468969543,0.5019702931028562,0.6005236125649094,11,False
Traditional AC,10,4.5,138,10,partial,20,10,45.0,600,3.0962787846411772,4.868921280556514,5.7501137150390695,3.2171930576257406,3.758146300709429,11,False
Local SST,10,4.5,138,10,partial,20,10,45.0,600,1.1998486786652167,1.8895216167456372,2.1910102362710586,1.245708050704759,1.4604893499040812,11,False
Subtransmission DC backbone,10,4.5,138,10,partial,20,1,45.0,600,0.4911449191672861,0.7838917719809018,0.9187839071071305,0.5130961951214132,0.6056538426933353,11,False
Traditional AC,10,4.5,138,10,partial,50,10,45.0,600,3.545145872556219,5.46907335015734,6.734262328579487,3.7050228521112913,4.025367237057461,11,True
Local SST,10,4.5,138,10,partial,50,10,45.0,600,1.30405119722836,2.06394559368773,2.4133999547071983,1.3637249656734796,1.6679566403414061,11,False
Subtransmission DC backbone,10,4.5,138,10,partial,50,1,45.0,600,0.5119199506477834,0.8345114862053045,0.9723562662126001,0.537071375396911,0.6612792804037951,11,False
Traditional AC,10,4.5,138,10,partial,100,10,45.0,600,3.982174805565563,6.371974411331542,7.722974051535153,4.1638723186159465,4.820953956541536,11,True
Local SST,10,4.5,138,10,partial,100,10,45.0,600,1.489967683666913,2.326769082386183,3.02595761776161,1.5610088446882973,1.8674684612058678,11,False
Subtransmission DC backbone,10,4.5,138,10,partial,100,1,45.0,600,0.5231301633384193,0.7916483688130889,0.9516929762440788,0.5421375640655054,0.6119324847884068,11,False
Traditional AC,10,4.5,138,10,coherent,5,10,45.0,600,3.5026610251754544,5.614000105174589,6.314632553530226,3.66365554222068,4.230899356207214,11,True
Local SST,10,4.5,138,10,coherent,5,10,45.0,600,1.3151849938416154,2.0827435871298148,2.447955280171135,1.3817831291458533,1.632705871175407,11,False
Subtransmission DC backbone,10,4.5,138,10,coherent,5,1,45.0,600,0.4814643524195711,0.7688119365406187,0.9108758980481811,0.5039472331157357,0.6013709526997342,11,False
Traditional AC,10,4.5,138,10,coherent,20,10,45.0,600,3.9094035199656023,6.075761147050267,7.384051414727807,4.083544090235499,4.606088575478757,11,True
Local SST,10,4.5,138,10,coherent,20,10,45.0,600,1.5171720161405702,2.2987778267380006,2.6643826680892495,1.5730979780522403,1.818320934602583,11,False
Subtransmission DC backbone,10,4.5,138,10,coherent,20,1,45.0,600,0.49154558679332205,0.7559586017340106,0.9355181639130692,0.5089880993671426,0.5943303663804429,11,False
Traditional AC,10,4.5,138,10,coherent,50,10,45.0,600,4.470632032546467,6.985178963209849,8.17952450353581,4.673683605324545,5.362237788346014,11,True
Local SST,10,4.5,138,10,coherent,50,10,45.0,600,1.7033950658958945,2.6955715927399204,3.3043460134909486,1.7853731447216479,2.0490300593340174,11,False
Subtransmission DC backbone,10,4.5,138,10,coherent,50,1,45.0,600,0.5062893589701978,0.765822781828071,0.9256909621597332,0.5254492816193218,0.6008076671168454,11,False
Traditional AC,10,4.5,138,10,coherent,100,10,45.0,600,5.0548208573422,8.224346547678273,9.810283200417635,5.322273272530711,6.116550568933301,11,True
Local SST,10,4.5,138,10,coherent,100,10,45.0,600,1.9188176077530414,3.000616050543187,3.7502317922270803,2.0026214747284463,2.3410261000521073,11,False
Subtransmission DC backbone,10,4.5,138,10,coherent,100,1,45.0,600,0.5148603299349019,0.8488423516858892,1.0529662762010323,0.5477130291707395,0.6799949342642662,11,False
Traditional AC,10,4.5,138,20,random,5,10,90.0,600,0.5315163510970159,0.9808393839105896,1.193939849497307,0.5648349057335641,0.8168466594348369,11,False
Local SST,10,4.5,138,20,random,5,10,90.0,600,0.19622003664654175,0.37882618137679913,0.4965308421342341,0.21471261744823333,0.3145106586360551,11,False
Subtransmission DC backbone,10,4.5,138,20,random,5,1,90.0,600,0.2446825260426734,0.3896179473645328,0.47141489124962566,0.25504048758206316,0.3028569546185531,11,False
Traditional AC,10,4.5,138,20,random,20,10,90.0,600,0.594747850281687,1.0739625016919878,1.3935570657752434,0.6381125779616906,0.8924597641446493,11,False
Local SST,10,4.5,138,20,random,20,10,90.0,600,0.2210217294501085,0.41447649672417997,0.4907251694972337,0.23723186734098328,0.35426160950138685,11,False
Subtransmission DC backbone,10,4.5,138,20,random,20,1,90.0,600,0.24200836864360198,0.3724479454703481,0.45798341325532943,0.2527486400792488,0.2890160504534819,11,False
Traditional AC,10,4.5,138,20,random,50,10,90.0,600,0.6620246320193381,1.2487423236912052,1.6771265776284476,0.7272745795870338,1.0178833599666808,11,False
Local SST,10,4.5,138,20,random,50,10,90.0,600,0.24773692890349153,0.4922957682714189,0.6573851831866224,0.2713131441349338,0.41345410565412444,11,False
Subtransmission DC backbone,10,4.5,138,20,random,50,1,90.0,600,0.25202494068376635,0.39614239872046714,0.4689423010484647,0.264026709076445,0.31593488992434265,11,False
Traditional AC,10,4.5,138,20,random,100,10,90.0,600,0.7387344167435066,1.4391268922877047,1.7939174073680157,0.8040310447582263,1.1847177456192497,11,False
Local SST,10,4.5,138,20,random,100,10,90.0,600,0.27844046199842554,0.5454929939052751,0.6909707245164791,0.3037627554440482,0.46236080633862847,11,False
Subtransmission DC backbone,10,4.5,138,20,random,100,1,90.0,600,0.2635926658757146,0.41491357354218233,0.48543274548309406,0.27350096135385404,0.32696874258977937,11,False
Traditional AC,10,4.5,138,20,partial,5,10,90.0,600,1.3715922975961665,2.203664446900161,2.499103461782399,1.4382372822768383,1.6640392607619185,11,False
Local SST,10,4.5,138,20,partial,5,10,90.0,600,0.5312618886512647,0.8466555198461048,0.986017269728682,0.5486902853811436,0.6806141635949803,11,False
Subtransmission DC backbone,10,4.5,138,20,partial,5,1,90.0,600,0.23746054598848412,0.37094528074524363,0.42020593983038557,0.24794949148978815,0.28929467717415325,11,False
Traditional AC,10,4.5,138,20,partial,20,10,90.0,600,1.5794765294072028,2.5247871151248966,3.0473963798954182,1.6633075311912824,1.8951313577556292,11,False
Local SST,10,4.5,138,20,partial,20,10,90.0,600,0.5801524173592226,0.9330314693554979,1.1100476410777496,0.6090986377816652,0.7220802792897189,11,False
Subtransmission DC backbone,10,4.5,138,20,partial,20,1,90.0,600,0.24213398176797973,0.3889672940327013,0.4619362505689734,0.2542780334680058,0.29779113431122756,11,False
Traditional AC,10,4.5,138,20,partial,50,10,90.0,600,1.733460820874615,2.8547750107948806,3.247936005535581,1.8339859375513887,2.12890807823009,11,False
Local SST,10,4.5,138,20,partial,50,10,90.0,600,0.6547306074308203,1.081750386185206,1.4030861233431102,0.6904928746235777,0.8728187197140174,11,False
Subtransmission DC backbone,10,4.5,138,20,partial,50,1,90.0,600,0.24983460902073928,0.39311232381636835,0.47078666300958794,0.26086081741131734,0.3141234354994024,11,False
Traditional AC,10,4.5,138,20,partial,100,10,90.0,600,2.0149860968855604,3.207540407573402,3.9255860914726313,2.1219672208799727,2.393171265642122,11,False
Local SST,10,4.5,138,20,partial,100,10,90.0,600,0.7517587422810463,1.2206852511420152,1.4606978021584638,0.7880415780962208,0.9530872972350203,11,False
Subtransmission DC backbone,10,4.5,138,20,partial,100,1,90.0,600,0.25436110065108386,0.4080393015350909,0.49030800887073545,0.26933862714483325,0.3194564188452601,11,False
Traditional AC,10,4.5,138,20,coherent,5,10,90.0,600,1.7486828986352525,2.7084157346655418,3.148009630041711,1.8224647373749985,2.0594164343189734,11,False
Local SST,10,4.5,138,20,coherent,5,10,90.0,600,0.6691581354168267,1.0487970157298376,1.236465046076515,0.6981723380836186,0.8199481548866167,11,False
Subtransmission DC backbone,10,4.5,138,20,coherent,5,1,90.0,600,0.24214184271690503,0.386982777209966,0.4683072980885363,0.25168955336627213,0.30405545928556277,11,False
Traditional AC,10,4.5,138,20,coherent,20,10,90.0,600,1.9805199493592918,3.0985860297521244,3.7760767228773386,2.092124044818269,2.3311698583820677,11,False
Local SST,10,4.5,138,20,coherent,20,10,90.0,600,0.7610643496262007,1.2062488618042315,1.4497164639996911,0.7885120809359771,0.9180504225923634,11,False
Subtransmission DC backbone,10,4.5,138,20,coherent,20,1,90.0,600,0.24391927084198955,0.39014691756072417,0.44167269743046134,0.255723655185044,0.30570734937381383,11,False
Traditional AC,10,4.5,138,20,coherent,50,10,90.0,600,2.2372350554952014,3.578858487137988,4.31213469034494,2.3607964574518383,2.6415972108586914,11,False
Local SST,10,4.5,138,20,coherent,50,10,90.0,600,0.8606458922355316,1.341322404593062,1.5961734017805378,0.8979906391224514,1.0500809443190298,11,False
Subtransmission DC backbone,10,4.5,138,20,coherent,50,1,90.0,600,0.2511063849950346,0.42018433507220626,0.5093650932417652,0.26496250004640637,0.3229170190533943,11,False
Traditional AC,10,4.5,138,20,coherent,100,10,90.0,600,2.5921201913836134,4.021569655674167,4.916271923499687,2.665905304334201,2.9389320024855725,11,False
Local SST,10,4.5,138,20,coherent,100,10,90.0,600,0.969849770702327,1.5250423286016352,1.7649897239828511,1.0003382426619558,1.1545880662293422,11,False
Subtransmission DC backbone,10,4.5,138,20,coherent,100,1,90.0,600,0.25654496177121533,0.39453916599688577,0.4784715019499784,0.26744123221411276,0.31044763397538105,11,False
Traditional AC,10,4.5,230,3,random,5,10,13.5,600,3.579602456737536,6.961984400204875,9.00445999829994,3.889602594203167,5.969846458024917,11,True
Local SST,10,4.5,230,3,random,5,10,13.5,600,1.314938147635904,2.5048321408685923,3.0911207333535025,1.423746901194216,2.1287891638660024,11,False
Subtransmission DC backbone,10,4.5,230,3,random,5,1,13.5,600,1.5846409818418532,2.437693994056703,2.7804260785203723,1.6503596375141654,1.9143261088238988,11,False
Traditional AC,10,4.5,230,3,random,20,10,13.5,600,3.830014134423557,7.740551687733061,9.434272178859946,4.227979720354889,5.882280108067761,11,True
Local SST,10,4.5,230,3,random,20,10,13.5,600,1.5333490284615912,2.9628187365891763,3.743760792294012,1.6648541860863508,2.5601127512672592,11,False
Subtransmission DC backbone,10,4.5,230,3,random,20,1,13.5,600,1.6354443899584838,2.5571514877249473,2.9383247599079927,1.6986868275729021,1.9847495412259915,11,False
Traditional AC,10,4.5,230,3,random,50,10,13.5,600,4.57830420905616,7.846437281223805,10.130833128621665,4.842545421828864,6.697239656265878,11,True
Local SST,10,4.5,230,3,random,50,10,13.5,600,1.6426996371005367,3.1212713769520413,4.184961727284395,1.8165358388829669,2.6888550282063455,11,False
Subtransmission DC backbone,10,4.5,230,3,random,50,1,13.5,600,1.6744001459325708,2.724029939821845,3.145396503933901,1.7636656007624658,2.161861797547358,11,False
Traditional AC,10,4.5,230,3,random,100,10,13.5,600,5.052293649234789,8.947288995691421,11.299405506340529,5.314431475075819,7.186946926534039,11,True
Local SST,10,4.5,230,3,random,100,10,13.5,600,1.9051689028865053,3.392640697522466,4.631313679444716,2.0397926304587317,2.887515666666166,11,False
Subtransmission DC backbone,10,4.5,230,3,random,100,1,13.5,600,1.7067298905531372,2.7178850226962727,3.216326332995446,1.7964981757519063,2.1798377936303885,11,False
Traditional AC,10,4.5,230,3,partial,5,10,13.5,600,9.366691762151252,14.358253395131603,17.703325781552582,9.670784074292165,10.830844313951093,11,True
Local SST,10,4.5,230,3,partial,5,10,13.5,600,3.5532401519499723,5.540886853570995,6.980355739831511,3.7036069045502895,4.369311239095205,11,True
Subtransmission DC backbone,10,4.5,230,3,partial,5,1,13.5,600,1.5861876551536298,2.4812067870212107,2.8539569480799423,1.6668944731030537,1.9801510466497336,11,False
Traditional AC,10,4.5,230,3,partial,20,10,13.5,600,10.456640556960945,16.499359862980523,19.779269730600422,10.916718765351128,12.607715526370807,11,True
Local SST,10,4.5,230,3,partial,20,10,13.5,600,3.9963747243757792,6.274057079401645,7.576365463585521,4.083387472402006,4.906985001781185,11,True
Subtransmission DC backbone,10,4.5,230,3,partial,20,1,13.5,600,1.6576507903155937,2.632118359050459,3.064679145045105,1.7350209856771206,2.0774887367079335,11,False
Traditional AC,10,4.5,230,3,partial,50,10,13.5,600,11.787364100911262,18.9469893555737,23.43936343721752,12.40854837206495,14.554777997942796,11,True
Local SST,10,4.5,230,3,partial,50,10,13.5,600,4.43830334551728,7.122932112617005,8.586223778990771,4.637167305841252,5.6194896709161215,11,True
Subtransmission DC backbone,10,4.5,230,3,partial,50,1,13.5,600,1.680758331624725,2.7143682904583115,3.1479775145598983,1.7763671480113283,2.1448881120497183,11,False
Traditional AC,10,4.5,230,3,partial,100,10,13.5,600,12.991222616689512,21.55324355223759,26.05908142450036,13.823369524127477,16.547424750224987,11,True
Local SST,10,4.5,230,3,partial,100,10,13.5,600,4.9828524189612065,7.790514287597391,8.760134533522944,5.1404610641785675,6.07969376210744,11,True
Subtransmission DC backbone,10,4.5,230,3,partial,100,1,13.5,600,1.8091492472539725,2.7265817421212697,3.3076199137684688,1.8760272062765546,2.1619036823013595,11,False
Traditional AC,10,4.5,230,3,coherent,5,10,13.5,600,11.467884816452916,18.121524379003358,20.75021605981031,12.071563266888663,13.377466172146336,11,True
Local SST,10,4.5,230,3,coherent,5,10,13.5,600,4.4658309605410835,7.143697741753778,8.30822422233319,4.670880997433262,5.514819005593693,11,True
Subtransmission DC backbone,10,4.5,230,3,coherent,5,1,13.5,600,1.5989072382002196,2.436268040548855,3.174683482256084,1.6740102577104332,1.9376099870860855,11,False
Traditional AC,10,4.5,230,3,coherent,20,10,13.5,600,13.196873762654862,21.277361275885323,25.082075792811317,13.84348854509597,15.284388382660298,11,True
Local SST,10,4.5,230,3,coherent,20,10,13.5,600,4.986512404617866,7.557552098983695,8.429152991774492,5.149945102830339,5.963875906968084,11,True
Subtransmission DC backbone,10,4.5,230,3,coherent,20,1,13.5,600,1.6705517025711052,2.4963273000150057,3.0217992006142955,1.7091328767357126,1.9704796521439858,11,False
Traditional AC,10,4.5,230,3,coherent,50,10,13.5,600,14.976163022434747,24.293851892934768,27.783646856085475,15.754739387555098,18.736774645719198,11,True
Local SST,10,4.5,230,3,coherent,50,10,13.5,600,5.717370357376117,8.791045395033986,10.964217038004701,5.9455178466263225,6.786592536666276,11,True
Subtransmission DC backbone,10,4.5,230,3,coherent,50,1,13.5,600,1.6934351065096243,2.684212074932828,3.1714750706735133,1.754811152622539,2.066979235878062,11,False
Traditional AC,10,4.5,230,3,coherent,100,10,13.5,600,16.864969090602067,26.866677890094987,31.67948659831184,17.515153370418403,20.059628150118368,11,True
Local SST,10,4.5,230,3,coherent,100,10,13.5,600,6.34718802104717,10.004816183436482,12.097230324173696,6.620758247543478,7.681315478667304,11,True
Subtransmission DC backbone,10,4.5,230,3,coherent,100,1,13.5,600,1.7644411809606964,2.9261471401260026,3.3353280132497636,1.8545106535243796,2.282171869603631,11,False
Traditional AC,10,4.5,230,5,random,5,10,22.5,600,2.1532995070859817,4.111291386460482,5.424534487797316,2.3197807295504185,3.307709882718816,11,False
Local SST,10,4.5,230,5,random,5,10,22.5,600,0.7959552971316193,1.4386550944181717,1.8410369847796626,0.8528217213473086,1.216462009358683,11,False
Subtransmission DC backbone,10,4.5,230,5,random,5,1,22.5,600,0.9306073934148434,1.5157662294753846,1.7726030653672238,0.991086063363443,1.1684275607591335,11,False
Traditional AC,10,4.5,230,5,random,20,10,22.5,600,2.2785462778121612,4.265802267776592,5.9002044072657425,2.5050126446448977,3.519353524174169,11,False
Local SST,10,4.5,230,5,random,20,10,22.5,600,0.8948283117002332,1.6974477132919314,2.163296549813971,0.9704359857876803,1.4470246581424024,11,False
Subtransmission DC backbone,10,4.5,230,5,random,20,1,22.5,600,0.9907037251234077,1.5629931754869864,1.9071130141620458,1.037036484148549,1.218277842609249,11,False
Traditional AC,10,4.5,230,5,random,50,10,22.5,600,2.6572821266419915,5.353519046499411,6.610932513229862,2.8959088015357617,4.228684695238805,11,True
Local SST,10,4.5,230,5,random,50,10,22.5,600,0.9660051184564161,1.8991001963421978,2.4816865806710955,1.0876122727369564,1.6239112237930267,11,False
Subtransmission DC backbone,10,4.5,230,5,random,50,1,22.5,600,1.011622078465513,1.6069263751452456,1.8108540724056876,1.05893249912883,1.2889314155838452,11,False
Traditional AC,10,4.5,230,5,random,100,10,22.5,600,2.9739643252638905,5.709451886184471,7.758839450387473,3.241782613569958,4.773960071775777,11,True
Local SST,10,4.5,230,5,random,100,10,22.5,600,1.1247839465565284,2.2041709477714666,2.7620536195092216,1.229923690771975,1.7846844296983142,11,False
Subtransmission DC backbone,10,4.5,230,5,random,100,1,22.5,600,1.0394991155269864,1.7159964652447115,1.974338483881269,1.095920520796978,1.352062874038231,11,False
Traditional AC,10,4.5,230,5,partial,5,10,22.5,600,5.636532266953054,9.22447356005687,10.749020925830425,5.85553407374734,6.826595406037694,11,True
Local SST,10,4.5,230,5,partial,5,10,22.5,600,2.1226766663274135,3.410579271929505,4.293037044557905,2.2325416873602912,2.665688935071772,11,False
Subtransmission DC backbone,10,4.5,230,5,partial,5,1,22.5,600,0.9635242727705946,1.510213549963781,1.8736545146082226,1.000702589191465,1.2139950946673517,11,False
Traditional AC,10,4.5,230,5,partial,20,10,22.5,600,6.290663968053819,9.687820310318216,12.086939059733592,6.56622481555991,7.406630658867016,11,True
Local SST,10,4.5,230,5,partial,20,10,22.5,600,2.316105403906531,3.7485833908394284,4.290290200777654,2.431162258846952,2.8764598075981547,11,False
Subtransmission DC backbone,10,4.5,230,5,partial,20,1,22.5,600,0.9779891304725563,1.4855353541929028,1.7944854551485396,1.0168324903926853,1.1797841211342661,11,False
Traditional AC,10,4.5,230,5,partial,50,10,22.5,600,6.977741278506791,10.811686211371052,12.389593125915143,7.3243939286513795,8.23588566414739,11,True
Local SST,10,4.5,230,5,partial,50,10,22.5,600,2.6193275842155885,4.2021963649965794,4.991794265003884,2.752126201271449,3.348474023208205,11,False
Subtransmission DC backbone,10,4.5,230,5,partial,50,1,22.5,600,1.009970377577806,1.593740935285371,1.8939803411321527,1.050890731675344,1.2359940440034736,11,False
Traditional AC,10,4.5,230,5,partial,100,10,22.5,600,7.977203169845087,12.672403702050334,14.420772747734143,8.302429998292368,9.569579025458673,11,True
Local SST,10,4.5,230,5,partial,100,10,22.5,600,3.0416207637974884,4.619005694164569,5.744689791091424,3.144622580148281,3.6345343829533916,11,False
Subtransmission DC backbone,10,4.5,230,5,partial,100,1,22.5,600,1.0586461480868774,1.6889356726752822,2.0612326862070294,1.1041703398806384,1.293351736204491,11,False
Traditional AC,10,4.5,230,5,coherent,5,10,22.5,600,7.032103621987848,10.72318351563848,12.641655198331799,7.287161434084807,8.225674022256515,11,True
Local SST,10,4.5,230,5,coherent,5,10,22.5,600,2.6848306904383192,4.262595006915528,5.3393937406779655,2.795709613524439,3.182223896879735,11,False
Subtransmission DC backbone,10,4.5,230,5,coherent,5,1,22.5,600,0.9549624217057698,1.5156408020821255,1.7531352238309197,0.9896731240069573,1.1949529413734985,11,False
Traditional AC,10,4.5,230,5,coherent,20,10,22.5,600,7.98717321024324,12.567096017342694,15.170782244168471,8.362369402385266,9.534043303549579,11,True
