architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,rss_0p1_20hz_MW,rss_0p1_20hz_pct_load,p99_ramp_MW_s,p99_ramp_pct_load_per_s,p95_pcc_voltage_deviation_pct,buffer_energy_window_MWh,buffer_energy_window_MWh_per_GW,buffer_max_discharge_MW_per_GW,buffer_max_charge_MW_per_GW
Traditional AC,3,4.5,230,10,random,5,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.6292004273661916,,,,
Local SST,3,4.5,230,10,random,5,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.5266902820751006,,,,
Subtransmission DC backbone,3,4.5,230,10,random,5,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.15563352985027343,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,10,random,20,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.6426940028537906,,,,
Local SST,3,4.5,230,10,random,20,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.5379854668376324,,,,
Subtransmission DC backbone,3,4.5,230,10,random,20,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.1589711829924159,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,10,random,50,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.6696811538289886,,,,
Local SST,3,4.5,230,10,random,50,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.5605758363626963,,,,
Subtransmission DC backbone,3,4.5,230,10,random,50,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.16564648927670086,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,10,random,100,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.7146597387876521,,,,
Local SST,3,4.5,230,10,random,100,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.5982264522378027,,,,
Subtransmission DC backbone,3,4.5,230,10,random,100,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.1767719997505091,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,10,partial,5,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.799474149241074,,,,
Local SST,3,4.5,230,10,partial,5,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.7065581723114119,,,,
Subtransmission DC backbone,3,4.5,230,10,partial,5,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.27589328752156755,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,10,partial,20,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.8166193454519627,,,,
Local SST,3,4.5,230,10,partial,20,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.7217107304149926,,,,
Subtransmission DC backbone,3,4.5,230,10,partial,20,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.28180998232941684,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,10,partial,50,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.8509097378737404,,,,
Local SST,3,4.5,230,10,partial,50,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.7520158466221541,,,,
Subtransmission DC backbone,3,4.5,230,10,partial,50,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.2936433719451156,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,10,partial,100,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.9080603919100362,,,,
Local SST,3,4.5,230,10,partial,100,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.8025243736340898,,,,
Subtransmission DC backbone,3,4.5,230,10,partial,100,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.31336568797128006,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,10,coherent,5,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,2.033585432943922,,,,
Local SST,3,4.5,230,10,coherent,5,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,1.2081702439582849,,,,
Subtransmission DC backbone,3,4.5,230,10,coherent,5,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.25932295426600555,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,10,coherent,20,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,2.077196875906182,,,,
Local SST,3,4.5,230,10,coherent,20,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,1.234080169761997,,,,
Subtransmission DC backbone,3,4.5,230,10,coherent,20,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.26488428847186896,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,10,coherent,50,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,2.164419761830703,,,,
Local SST,3,4.5,230,10,coherent,50,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,1.2859000213694214,,,,
Subtransmission DC backbone,3,4.5,230,10,coherent,50,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.276006956883596,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,10,coherent,100,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,2.309791238371571,,,,
Local SST,3,4.5,230,10,coherent,100,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,1.3722664407151286,,,,
Subtransmission DC backbone,3,4.5,230,10,coherent,100,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.29454473756980765,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,20,random,5,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.3146002136830958,,,,
Local SST,3,4.5,230,20,random,5,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.2633451410375503,,,,
Subtransmission DC backbone,3,4.5,230,20,random,5,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.07781676492513671,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,20,random,20,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.3213470014268953,,,,
Local SST,3,4.5,230,20,random,20,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.2689927334188162,,,,
Subtransmission DC backbone,3,4.5,230,20,random,20,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.07948559149620794,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,20,random,50,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.3348405769144943,,,,
Local SST,3,4.5,230,20,random,50,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.28028791818134813,,,,
Subtransmission DC backbone,3,4.5,230,20,random,50,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.08282324463835043,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,20,random,100,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,0.35732986939382605,,,,
Local SST,3,4.5,230,20,random,100,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,0.29911322611890134,,,,
Subtransmission DC backbone,3,4.5,230,20,random,100,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.08838599987525456,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,230,20,partial,5,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.399737074620537,,,,
Local SST,3,4.5,230,20,partial,5,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.35327908615570597,,,,
Subtransmission DC backbone,3,4.5,230,20,partial,5,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.13794664376078378,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,20,partial,20,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.40830967272598134,,,,
Local SST,3,4.5,230,20,partial,20,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.3608553652074963,,,,
Subtransmission DC backbone,3,4.5,230,20,partial,20,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.14090499116470842,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,20,partial,50,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.4254548689368702,,,,
Local SST,3,4.5,230,20,partial,50,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.3760079233110771,,,,
Subtransmission DC backbone,3,4.5,230,20,partial,50,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.1468216859725578,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,20,partial,100,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,0.4540301959550181,,,,
Local SST,3,4.5,230,20,partial,100,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,0.4012621868170449,,,,
Subtransmission DC backbone,3,4.5,230,20,partial,100,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.15668284398564003,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,230,20,coherent,5,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,1.016792716471961,,,,
Local SST,3,4.5,230,20,coherent,5,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,0.6040851219791424,,,,
Subtransmission DC backbone,3,4.5,230,20,coherent,5,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.12966147713300277,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,20,coherent,20,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,1.038598437953091,,,,
Local SST,3,4.5,230,20,coherent,20,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,0.6170400848809985,,,,
Subtransmission DC backbone,3,4.5,230,20,coherent,20,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.13244214423593448,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,20,coherent,50,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,1.0822098809153515,,,,
Local SST,3,4.5,230,20,coherent,50,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,0.6429500106847107,,,,
Subtransmission DC backbone,3,4.5,230,20,coherent,50,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.138003478441798,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,230,20,coherent,100,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,1.1548956191857855,,,,
Local SST,3,4.5,230,20,coherent,100,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,0.6861332203575643,,,,
Subtransmission DC backbone,3,4.5,230,20,coherent,100,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.14727236878490382,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,320,3,random,5,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,2.0900872319906454,,,,
Local SST,3,4.5,320,3,random,5,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,1.7495675239553552,,,,
Subtransmission DC backbone,3,4.5,320,3,random,5,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.5169857480411019,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,320,3,random,20,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,2.1133232392593304,,,,
Local SST,3,4.5,320,3,random,20,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,1.7690178909455228,,,,
Subtransmission DC backbone,3,4.5,320,3,random,20,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.5227332041354813,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,320,3,random,50,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,2.159795253796699,,,,
Local SST,3,4.5,320,3,random,50,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,1.807918624925857,,,,
Subtransmission DC backbone,3,4.5,320,3,random,50,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.5342281163242403,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,320,3,random,100,266.0346883649711,5.911881963666024,657.8068769754369,14.617930599454153,2.237248611358981,,,,
Local SST,3,4.5,320,3,random,100,161.532666973308,3.5896148216290666,297.2267268222797,6.605038373828438,1.8727531815597482,,,,
Subtransmission DC backbone,3,4.5,320,3,random,100,23.2679185313147,0.5170648562514377,43.53027596699855,0.9673394659333011,0.5533863033055051,1.27624702326882,0.2836104496152933,93.48399230774076,173.31398873076574
Traditional AC,3,4.5,320,3,partial,5,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,2.6557049851824965,,,,
Local SST,3,4.5,320,3,partial,5,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,2.347055326692041,,,,
Subtransmission DC backbone,3,4.5,320,3,partial,5,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.9164663794882488,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,320,3,partial,20,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,2.6852291023555446,,,,
Local SST,3,4.5,320,3,partial,20,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,2.3731481106659804,,,,
Subtransmission DC backbone,3,4.5,320,3,partial,20,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.9266549587634841,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,320,3,partial,50,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,2.744277336701639,,,,
Local SST,3,4.5,320,3,partial,50,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,2.4253336786138595,,,,
Subtransmission DC backbone,3,4.5,320,3,partial,50,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.9470321173139548,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,320,3,partial,100,286.8243203741574,6.373873786092387,645.8412884229219,14.352028631620488,2.842691060611797,,,,
Local SST,3,4.5,320,3,partial,100,187.5609747658066,4.168021661462369,325.26095709471684,7.228021268771485,2.5123096251936574,,,,
Subtransmission DC backbone,3,4.5,320,3,partial,100,21.544987512338427,0.47877750027418725,47.700658629289144,1.0600146362064256,0.9809940482314059,1.4585416860249225,0.324120374672205,84.98981245634867,213.77241210050104
Traditional AC,3,4.5,320,3,coherent,5,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,6.755193994940765,,,,
Local SST,3,4.5,320,3,coherent,5,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,4.013317682472888,,,,
Subtransmission DC backbone,3,4.5,320,3,coherent,5,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.8614228028138743,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,320,3,coherent,20,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,6.830293126864709,,,,
Local SST,3,4.5,320,3,coherent,20,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,4.057934709654411,,,,
Subtransmission DC backbone,3,4.5,320,3,coherent,20,37.37644267996278,0.830587615110284,74.19504679302919,1.648778817622871,0.8709994492816535,1.8820173519283008,0.41822607820628904,90.8724743341065,334.7585221016353
Traditional AC,3,4.5,320,3,coherent,50,567.299105262986,12.606646783621912,1842.703853112466,40.94897451361036,6.980491390712598,,,,
Local SST,3,4.5,320,3,coherent,50,332.6700887430604,7.392668638734675,798.9065485234053,17.75347885607567,4.147168764017455,,,,
