scenario,thdv_pct
Traditional AC,1.4944041453942853
Traditional AC,1.7251905775275012
Traditional AC,1.8533488318818738
Traditional AC,1.8005462873118536
Traditional AC,2.4030573524501073
Traditional AC,1.7331912907316176
Traditional AC,2.1142857104149444
Traditional AC,1.9847053300995245
Traditional AC,2.54850340522213
Traditional AC,2.7128144606905273
Traditional AC,1.503263779437181
Traditional AC,1.9305859016833484
Traditional AC,1.6176225238502062
Traditional AC,1.6559274973209999
Traditional AC,1.7627572794355872
Traditional AC,1.8988162758925686
Traditional AC,2.107926759675761
Traditional AC,2.357806908286339
Traditional AC,4.480242939822559
Traditional AC,2.4293254836204947
Traditional AC,2.166946574942666
Traditional AC,4.365968237977731
Traditional AC,2.202303627168745
Traditional AC,1.3194996291500987
Traditional AC,1.2117807259446038
Traditional AC,1.7451631088591808
Traditional AC,1.7368316450681067
Traditional AC,1.4655277067746724
Traditional AC,2.2284082974488015
Traditional AC,2.665077605100291
Traditional AC,3.1008929687664484
Traditional AC,2.459414351303451
Traditional AC,1.6346234978436782
Traditional AC,1.6828106455900982
Traditional AC,1.9831696772648224
Traditional AC,2.3450746131449165
Traditional AC,2.113057551649442
Traditional AC,1.8676552490762661
Traditional AC,2.9577351800533687
Traditional AC,2.6616797375506787
Traditional AC,2.714240732045641
Traditional AC,1.7661210198040715
Traditional AC,2.3505513700548475
Traditional AC,1.932293935809222
Traditional AC,1.624079046269014
Traditional AC,1.4747612839748536
Traditional AC,1.2474078837247533
Traditional AC,3.064365404472457
Traditional AC,1.8865497412335466
Traditional AC,1.5791716112030683
Traditional AC,1.1028055908571355
Traditional AC,2.104399450938644
Traditional AC,2.489805326683536
Traditional AC,1.6338281012292157
Traditional AC,2.0096967563000403
Traditional AC,1.3683972200778265
Traditional AC,3.493418940231419
Traditional AC,3.611678657506871
Traditional AC,3.3558196787082837
Traditional AC,2.3326354205563304
Traditional AC,1.629995719020118
Traditional AC,1.9530473415028429
Traditional AC,2.883949509005506
Traditional AC,3.298436255560019
Traditional AC,1.83246014085802
