scenario,run,h,vh_pct
Subtransmission DC backbone,513,19,0.05174663761626736
Subtransmission DC backbone,513,23,0.08146702336962605
Subtransmission DC backbone,513,25,0.06024245995893179
Subtransmission DC backbone,513,29,0.028616001076465166
Subtransmission DC backbone,513,31,0.025886117898689123
Subtransmission DC backbone,514,5,0.1399818435493287
Subtransmission DC backbone,514,7,0.20950669548862338
Subtransmission DC backbone,514,11,0.6021970744580855
Subtransmission DC backbone,514,13,0.1878126341009529
Subtransmission DC backbone,514,17,0.06242041081768487
Subtransmission DC backbone,514,19,0.08199150283025011
Subtransmission DC backbone,514,23,0.16181061647096592
Subtransmission DC backbone,514,25,0.101785452274907
Subtransmission DC backbone,514,29,0.036107881161922005
Subtransmission DC backbone,514,31,0.03249448913269656
Subtransmission DC backbone,515,5,0.11888550309359952
Subtransmission DC backbone,515,7,0.14569055677637907
Subtransmission DC backbone,515,11,0.39611301980554453
Subtransmission DC backbone,515,13,0.14913783335892863
Subtransmission DC backbone,515,17,0.052557115703225535
Subtransmission DC backbone,515,19,0.06101108000246347
Subtransmission DC backbone,515,23,0.10706299960678414
Subtransmission DC backbone,515,25,0.07359502998729159
Subtransmission DC backbone,515,29,0.03093203853483615
Subtransmission DC backbone,515,31,0.027925174436218152
Subtransmission DC backbone,516,5,0.1346525654059026
Subtransmission DC backbone,516,7,0.13160004102876147
Subtransmission DC backbone,516,11,0.39964592352407674
Subtransmission DC backbone,516,13,0.32816593219876866
Subtransmission DC backbone,516,17,0.06069020574667169
Subtransmission DC backbone,516,19,0.06082662727582545
Subtransmission DC backbone,516,23,0.12210188034795343
Subtransmission DC backbone,516,25,0.10333046079882377
Subtransmission DC backbone,516,29,0.036420381893777595
Subtransmission DC backbone,516,31,0.031928595543488265
Subtransmission DC backbone,517,5,0.1362693717766125
Subtransmission DC backbone,517,7,0.15495708803200536
Subtransmission DC backbone,517,11,0.4563506947595196
Subtransmission DC backbone,517,13,0.19231823458584113
Subtransmission DC backbone,517,17,0.060191064338595675
Subtransmission DC backbone,517,19,0.0678001370041494
Subtransmission DC backbone,517,23,0.12133175922555846
Subtransmission DC backbone,517,25,0.08650470922442526
Subtransmission DC backbone,517,29,0.035687713201858005
Subtransmission DC backbone,517,31,0.032131370015802095
Subtransmission DC backbone,518,5,0.17034369098845337
Subtransmission DC backbone,518,7,0.18877503727509345
Subtransmission DC backbone,518,11,0.4995710918999624
Subtransmission DC backbone,518,13,0.21787940040314402
Subtransmission DC backbone,518,17,0.07499703032094679
Subtransmission DC backbone,518,19,0.08190889125492623
Subtransmission DC backbone,518,23,0.13592955530452852
Subtransmission DC backbone,518,25,0.09916677124471239
Subtransmission DC backbone,518,29,0.04451397670296523
Subtransmission DC backbone,518,31,0.040190847704036206
Subtransmission DC backbone,519,5,0.08348053420221266
Subtransmission DC backbone,519,7,0.08315188444694385
Subtransmission DC backbone,519,11,0.2706851768880373
Subtransmission DC backbone,519,13,0.18520813688261237
Subtransmission DC backbone,519,17,0.037179417752868524
Subtransmission DC backbone,519,19,0.038653113940511054
Subtransmission DC backbone,519,23,0.07684511574317275
Subtransmission DC backbone,519,25,0.06200870960980404
Subtransmission DC backbone,519,29,0.02238112195365459
Subtransmission DC backbone,519,31,0.019780085499090546
Subtransmission DC backbone,520,5,0.14557584556853428
Subtransmission DC backbone,520,7,0.1401452417316039
Subtransmission DC backbone,520,11,0.4091167805655748
Subtransmission DC backbone,520,13,0.488958926570359
Subtransmission DC backbone,520,17,0.07142210994167518
Subtransmission DC backbone,520,19,0.06503502941470658
Subtransmission DC backbone,520,23,0.15156871309499634
Subtransmission DC backbone,520,25,0.14051951361370135
Subtransmission DC backbone,520,29,0.04104947105914272
Subtransmission DC backbone,520,31,0.034605350295090494
Subtransmission DC backbone,521,5,0.15182133450196442
Subtransmission DC backbone,521,7,0.21133876344563232
Subtransmission DC backbone,521,11,0.6416357523400217
Subtransmission DC backbone,521,13,0.21318505482591005
Subtransmission DC backbone,521,17,0.06764356874521348
Subtransmission DC backbone,521,19,0.08608226258040734
Subtransmission DC backbone,521,23,0.16980116861587452
Subtransmission DC backbone,521,25,0.10961189124227522
Subtransmission DC backbone,521,29,0.03940658948155686
Subtransmission DC backbone,521,31,0.035437308367862824
Subtransmission DC backbone,522,5,0.14440375914252315
Subtransmission DC backbone,522,7,0.1762752642748299
Subtransmission DC backbone,522,11,0.4136427860234832
Subtransmission DC backbone,522,13,0.15670497470820488
Subtransmission DC backbone,522,17,0.0636130294193674
Subtransmission DC backbone,522,19,0.07202857660556265
Subtransmission DC backbone,522,23,0.11595257012808166
Subtransmission DC backbone,522,25,0.08075334745717724
Subtransmission DC backbone,522,29,0.03741316311405128
Subtransmission DC backbone,522,31,0.033893141756909786
Subtransmission DC backbone,523,5,0.1421850985681632
Subtransmission DC backbone,523,7,0.15276782377841008
Subtransmission DC backbone,523,11,0.5853083036491404
Subtransmission DC backbone,523,13,0.29729499146814853
Subtransmission DC backbone,523,17,0.06320143797346163
Subtransmission DC backbone,523,19,0.07160583194131928
Subtransmission DC backbone,523,23,0.15179290025728284
Subtransmission DC backbone,523,25,0.1117435904817695
Subtransmission DC backbone,523,29,0.03786711361783563
Subtransmission DC backbone,523,31,0.033625223693372897
Subtransmission DC backbone,524,5,0.09786292151730243
Subtransmission DC backbone,524,7,0.09353734045463703
Subtransmission DC backbone,524,11,0.16738726385517186
Subtransmission DC backbone,524,13,0.27738900709560516
Subtransmission DC backbone,524,17,0.05565573882211549
Subtransmission DC backbone,524,19,0.04151055094087641
Subtransmission DC backbone,524,23,0.08404584834581866
Subtransmission DC backbone,524,25,0.08769008760468405
Subtransmission DC backbone,524,29,0.028235072063401853
Subtransmission DC backbone,524,31,0.023315455686276382
Subtransmission DC backbone,525,5,0.0857953653270836
Subtransmission DC backbone,525,7,0.08761292767697666
Subtransmission DC backbone,525,11,0.2781549194406369
Subtransmission DC backbone,525,13,0.16072322702587688
Subtransmission DC backbone,525,17,0.03794016051799596
Subtransmission DC backbone,525,19,0.04027935250910029
Subtransmission DC backbone,525,23,0.07586524683903886
Subtransmission DC backbone,525,25,0.058907919501772474
Subtransmission DC backbone,525,29,0.022777556721409555
Subtransmission DC backbone,525,31,0.020309572937931477
Subtransmission DC backbone,526,5,0.08792806029481887
Subtransmission DC backbone,526,7,0.10391000673704506
Subtransmission DC backbone,526,11,0.34829726654956306
Subtransmission DC backbone,526,13,0.14079135577893792
Subtransmission DC backbone,526,17,0.039025272215039535
Subtransmission DC backbone,526,19,0.04594362661826469
Subtransmission DC backbone,526,23,0.09026281734657562
Subtransmission DC backbone,526,25,0.0625857928786408
Subtransmission DC backbone,526,29,0.023097805400195938
Subtransmission DC backbone,526,31,0.020712184767849494
Subtransmission DC backbone,527,5,0.11380735668294147
Subtransmission DC backbone,527,7,0.13044450715320147
Subtransmission DC backbone,527,11,0.4416826635512669
Subtransmission DC backbone,527,13,0.18793618268323434
Subtransmission DC backbone,527,17,0.05046411699873833
Subtransmission DC backbone,527,19,0.058421544116278715
Subtransmission DC backbone,527,23,0.1145264600203895
Subtransmission DC backbone,527,25,0.08077858328047972
Subtransmission DC backbone,527,29,0.02995919626614595
Subtransmission DC backbone,527,31,0.026842133960031735
Subtransmission DC backbone,528,5,0.1268673251888057
Subtransmission DC backbone,528,7,0.13704574880717313
Subtransmission DC backbone,528,11,0.5418211148356028
Subtransmission DC backbone,528,13,0.2737504436917096
Subtransmission DC backbone,528,17,0.05646043187718043
Subtransmission DC backbone,528,19,0.06454438728197644
Subtransmission DC backbone,528,23,0.13981156048768775
Subtransmission DC backbone,528,25,0.10245830049112187
Subtransmission DC backbone,528,29,0.033832212198526244
Subtransmission DC backbone,528,31,0.030001057813391536
Subtransmission DC backbone,529,5,0.12884685871362833
Subtransmission DC backbone,529,7,0.19459517409035912
Subtransmission DC backbone,529,11,0.5654244116528324
Subtransmission DC backbone,529,13,0.1751873725281426
Subtransmission DC backbone,529,17,0.05749646924789997
Subtransmission DC backbone,529,19,0.07608210320135493
Subtransmission DC backbone,529,23,0.1515918815803548
Subtransmission DC backbone,529,25,0.0950052392549128
Subtransmission DC backbone,529,29,0.03323340180743604
Subtransmission DC backbone,529,31,0.02989456169649706
Subtransmission DC backbone,530,5,0.10182606355840806
Subtransmission DC backbone,530,7,0.11592862026300488
Subtransmission DC backbone,530,11,0.2941514561113604
Subtransmission DC backbone,530,13,0.12215009625276177
Subtransmission DC backbone,530,17,0.044833019734442335
Subtransmission DC backbone,530,19,0.04942345885260843
Subtransmission DC backbone,530,23,0.08071422819497424
Subtransmission DC backbone,530,25,0.05806712862551036
Subtransmission DC backbone,530,29,0.026535839359437017
Subtransmission DC backbone,530,31,0.023993649425541334
Subtransmission DC backbone,531,5,0.12824918274753547
Subtransmission DC backbone,531,7,0.30378254944579547
Subtransmission DC backbone,531,11,0.13161308019621162
Subtransmission DC backbone,531,13,0.0574295298356226
Subtransmission DC backbone,531,17,0.04480219845533464
Subtransmission DC backbone,531,19,0.0638518619262997
Subtransmission DC backbone,531,23,0.07227935171365579
Subtransmission DC backbone,531,25,0.04161141169732739
Subtransmission DC backbone,531,29,0.023924304109762807
Subtransmission DC backbone,531,31,0.021871605557081408
Subtransmission DC backbone,532,5,0.17243490346632048
Subtransmission DC backbone,532,7,0.17580044509314616
Subtransmission DC backbone,532,11,0.6561693602081828
Subtransmission DC backbone,532,13,0.40624393807101306
Subtransmission DC backbone,532,17,0.076869386146218
Subtransmission DC backbone,532,19,0.08320463170446313
Subtransmission DC backbone,532,23,0.1779131128193951
Subtransmission DC backbone,532,25,0.1384334302568056
Subtransmission DC backbone,532,29,0.04630136804843474
Subtransmission DC backbone,532,31,0.04084247546378774
Subtransmission DC backbone,533,5,0.18457692467054646
Subtransmission DC backbone,533,7,0.18793399433115282
Subtransmission DC backbone,533,11,0.6026124001691645
Subtransmission DC backbone,533,13,0.35466246088242803
Subtransmission DC backbone,533,17,0.08168156061432727
Subtransmission DC backbone,533,19,0.08661710212777674
Subtransmission DC backbone,533,23,0.16477269208649603
Subtransmission DC backbone,533,25,0.128406270654736
Subtransmission DC backbone,533,29,0.04906357269575251
Subtransmission DC backbone,533,31,0.04369853063969379
Subtransmission DC backbone,534,5,0.14859063142187406
Subtransmission DC backbone,534,7,0.2511820190065271
Subtransmission DC backbone,534,11,0.2726607806829234
Subtransmission DC backbone,534,13,0.0995502541732858
Subtransmission DC backbone,534,17,0.06344231459801733
Subtransmission DC backbone,534,19,0.07671977854799712
Subtransmission DC backbone,534,23,0.10094978223165951
Subtransmission DC backbone,534,25,0.06547400065070678
Subtransmission DC backbone,534,29,0.03626789094163768
Subtransmission DC backbone,534,31,0.03309170058818545
Subtransmission DC backbone,535,5,0.12352670354510756
Subtransmission DC backbone,535,7,0.12306955313104641
Subtransmission DC backbone,535,11,0.25674555307722247
Subtransmission DC backbone,535,13,0.15073100973651493
Subtransmission DC backbone,535,17,0.0540437182180197
Subtransmission DC backbone,535,19,0.05376576715471807
Subtransmission DC backbone,535,23,0.07575860650032706
Subtransmission DC backbone,535,25,0.06189823960158498
Subtransmission DC backbone,535,29,0.0323358795621662
Subtransmission DC backbone,535,31,0.029235739852802853
Subtransmission DC backbone,536,5,0.110906050902471
Subtransmission DC backbone,536,7,0.1358260309061713
Subtransmission DC backbone,536,11,0.38163398192595765
Subtransmission DC backbone,536,13,0.1440169309569169
Subtransmission DC backbone,536,17,0.04906790035854805
Subtransmission DC backbone,536,19,0.05724550122207394
Subtransmission DC backbone,536,23,0.10237984523972932
Subtransmission DC backbone,536,25,0.07025559325075333
Subtransmission DC backbone,536,29,0.028888377748625644
Subtransmission DC backbone,536,31,0.026057096065873843
Subtransmission DC backbone,537,5,0.13157038009219177
Subtransmission DC backbone,537,7,0.17447554467054507
Subtransmission DC backbone,537,11,0.3400946213614583
Subtransmission DC backbone,537,13,0.12149950798999498
Subtransmission DC backbone,537,17,0.057801390021321376
Subtransmission DC backbone,537,19,0.06654696603072685
Subtransmission DC backbone,537,23,0.10106734601844351
Subtransmission DC backbone,537,25,0.06874885484353298
Subtransmission DC backbone,537,29,0.033748736454163174
Subtransmission DC backbone,537,31,0.03066066371203144
Subtransmission DC backbone,538,5,0.10223205397371403
Subtransmission DC backbone,538,7,0.10442956857409579
Subtransmission DC backbone,538,11,0.3788580805610355
Subtransmission DC backbone,538,13,0.2295153696946763
Subtransmission DC backbone,538,17,0.045484450450098024
Subtransmission DC backbone,538,19,0.04913947368802722
Subtransmission DC backbone,538,23,0.10253231407289919
Subtransmission DC backbone,538,25,0.07954460120031469
Subtransmission DC backbone,538,29,0.027376289066906763
Subtransmission DC backbone,538,31,0.024210400368766493
Subtransmission DC backbone,539,5,0.15939549686811508
Subtransmission DC backbone,539,7,0.17545232200622146
Subtransmission DC backbone,539,11,0.5590405154485211
Subtransmission DC backbone,539,13,0.2542685919421791
Subtransmission DC backbone,539,17,0.07046510463463626
Subtransmission DC backbone,539,19,0.07878587524571166
Subtransmission DC backbone,539,23,0.14715043414503684
Subtransmission DC backbone,539,25,0.10677051689640187
Subtransmission DC backbone,539,29,0.04195785976612672
Subtransmission DC backbone,539,31,0.03764153444034631
Subtransmission DC backbone,540,5,0.1179339959362409
Subtransmission DC backbone,540,7,0.11449456766873979
Subtransmission DC backbone,540,11,0.38628104411689007
Subtransmission DC backbone,540,13,0.38288530335793597
Subtransmission DC backbone,540,17,0.055313881948261895
Subtransmission DC backbone,540,19,0.054039817633375446
Subtransmission DC backbone,540,23,0.1268298243378352
Subtransmission DC backbone,540,25,0.11135999346096637
Subtransmission DC backbone,540,29,0.03277230683482961
Subtransmission DC backbone,540,31,0.02800487823586482
Subtransmission DC backbone,541,5,0.1119670357085067
Subtransmission DC backbone,541,7,0.12909506271510868
Subtransmission DC backbone,541,11,0.4150493196665858
Subtransmission DC backbone,541,13,0.1731630312811839
Subtransmission DC backbone,541,17,0.04959005441348153
Subtransmission DC backbone,541,19,0.057118168914086775
Subtransmission DC backbone,541,23,0.10849692074084147
Subtransmission DC backbone,541,25,0.07640124714625546
Subtransmission DC backbone,541,29,0.029400045247158266
Subtransmission DC backbone,541,31,0.026396166698595055
Subtransmission DC backbone,542,5,0.10245043953774385
Subtransmission DC backbone,542,7,0.1236946729608643
Subtransmission DC backbone,542,11,0.44578840690777927
Subtransmission DC backbone,542,13,0.17710135126459428
Subtransmission DC backbone,542,17,0.04560803375276505
Subtransmission DC backbone,542,19,0.05510512650600067
Subtransmission DC backbone,542,23,0.11402883568208115
Subtransmission DC backbone,542,25,0.07801552864712928
Subtransmission DC backbone,542,29,0.026970937285813984
Subtransmission DC backbone,542,31,0.024120404171601353
Subtransmission DC backbone,543,5,0.15242169171529704
Subtransmission DC backbone,543,7,0.1673932473230607
Subtransmission DC backbone,543,11,0.6281912400000196
Subtransmission DC backbone,543,13,0.29917211678921524
Subtransmission DC backbone,543,17,0.06771060745171716
Subtransmission DC backbone,543,19,0.0776144170824031
Subtransmission DC backbone,543,23,0.16192233364908773
Subtransmission DC backbone,543,25,0.11719646951236164
Subtransmission DC backbone,543,29,0.040452079164761956
Subtransmission DC backbone,543,31,0.0360181821857287
Subtransmission DC backbone,544,5,0.09572471337312008
Subtransmission DC backbone,544,7,0.09182700728511783
Subtransmission DC backbone,544,11,0.17517538594591126
Subtransmission DC backbone,544,13,0.18822743541021617
Subtransmission DC backbone,544,17,0.043927719571685335
Subtransmission DC backbone,544,19,0.04029621578120699
Subtransmission DC backbone,544,23,0.06518584730980745
Subtransmission DC backbone,544,25,0.06066613976455045
Subtransmission DC backbone,544,29,0.025817175623206727
Subtransmission DC backbone,544,31,0.022705085912607018
Subtransmission DC backbone,545,5,0.11105726495409567
Subtransmission DC backbone,545,7,0.16129710047300286
Subtransmission DC backbone,545,11,0.35640925318401623
Subtransmission DC backbone,545,13,0.11515808434660879
Subtransmission DC backbone,545,17,0.04903918607384588
Subtransmission DC backbone,545,19,0.06043641735292106
Subtransmission DC backbone,545,23,0.10250180170550684
Subtransmission DC backbone,545,25,0.06619284732813956
Subtransmission DC backbone,545,29,0.028417389135566455
Subtransmission DC backbone,545,31,0.025741246270641345
Subtransmission DC backbone,546,5,0.14969427998221851
Subtransmission DC backbone,546,7,0.28507706964059903
Subtransmission DC backbone,546,11,0.41351929957734807
Subtransmission DC backbone,546,13,0.12017771148714926
Subtransmission DC backbone,546,17,0.06477274860987933
Subtransmission DC backbone,546,19,0.08699443201795816
Subtransmission DC backbone,546,23,0.13772216092028594
Subtransmission DC backbone,546,25,0.08229491909115284
Subtransmission DC backbone,546,29,0.03653380190847174
Subtransmission DC backbone,546,31,0.03320362102110326
Subtransmission DC backbone,547,5,0.11071027298755434
Subtransmission DC backbone,547,7,0.10724378510078285
Subtransmission DC backbone,547,11,0.29953163685156264
Subtransmission DC backbone,547,13,0.28029728732165277
Subtransmission DC backbone,547,17,0.050588295892195365
Subtransmission DC backbone,547,19,0.04911562477860173
Subtransmission DC backbone,547,23,0.0979335525379665
Subtransmission DC backbone,547,25,0.08589508610300495
Subtransmission DC backbone,547,29,0.030135724394639952
Subtransmission DC backbone,547,31,0.026264109171255073
Subtransmission DC backbone,548,5,0.15899362520387558
Subtransmission DC backbone,548,7,0.20738722631255205
Subtransmission DC backbone,548,11,0.6471263834841314
Subtransmission DC backbone,548,13,0.22937457020764063
Subtransmission DC backbone,548,17,0.07071471868370077
Subtransmission DC backbone,548,19,0.08710299316532405
Subtransmission DC backbone,548,23,0.16993185721299187
Subtransmission DC backbone,548,25,0.11261145365531937
Subtransmission DC backbone,548,29,0.041446522357827816
Subtransmission DC backbone,548,31,0.03726028164643663
Subtransmission DC backbone,549,5,0.13111054410178163
Subtransmission DC backbone,549,7,0.15965418753470362
Subtransmission DC backbone,549,11,0.4568213541012348
Subtransmission DC backbone,549,13,0.17381218232959558
Subtransmission DC backbone,549,17,0.0580208156788627
Subtransmission DC backbone,549,19,0.06767319372815905
Subtransmission DC backbone,549,23,0.12204758243500766
Subtransmission DC backbone,549,25,0.08390669344376372
Subtransmission DC backbone,549,29,0.03418208058333252
Subtransmission DC backbone,549,31,0.030816247038496856
Subtransmission DC backbone,550,5,0.11063695544507104
Subtransmission DC backbone,550,7,0.13189075354635052
Subtransmission DC backbone,550,11,0.31073821847096067
Subtransmission DC backbone,550,13,0.12107949189830776
Subtransmission DC backbone,550,17,0.048708983739025484
Subtransmission DC backbone,550,19,0.05448373633268105
Subtransmission DC backbone,550,23,0.08692492188425784
Subtransmission DC backbone,550,25,0.0612841546150094
Subtransmission DC backbone,550,29,0.028703542252676587
Subtransmission DC backbone,550,31,0.026001837116394467
Subtransmission DC backbone,551,5,0.12452374191879685
Subtransmission DC backbone,551,7,0.12160416854014212
Subtransmission DC backbone,551,11,0.3057842914005713
Subtransmission DC backbone,551,13,0.2311635549251868
Subtransmission DC backbone,551,17,0.05523737099427935
Subtransmission DC backbone,551,19,0.05469404448544272
Subtransmission DC backbone,551,23,0.0931575649007693
Subtransmission DC backbone,551,25,0.07870039997905721
Subtransmission DC backbone,551,29,0.03315924129688826
Subtransmission DC backbone,551,31,0.029506184643424083
Subtransmission DC backbone,552,5,0.16360692511329253
Subtransmission DC backbone,552,7,0.15814987736619976
Subtransmission DC backbone,552,11,0.5209733901714266
Subtransmission DC backbone,552,13,0.5739635142842151
Subtransmission DC backbone,552,17,0.07893169090041961
Subtransmission DC backbone,552,19,0.07458733750405196
Subtransmission DC backbone,552,23,0.1814655118487496
Subtransmission DC backbone,552,25,0.16375669915791166
Subtransmission DC backbone,552,29,0.04605419322884258
Subtransmission DC backbone,552,31,0.03888133798837802
Subtransmission DC backbone,553,5,0.16164405600185497
Subtransmission DC backbone,553,7,0.162406015628198
Subtransmission DC backbone,553,11,0.5566929862797735
Subtransmission DC backbone,553,13,0.36440174565888744
Subtransmission DC backbone,553,17,0.07197785670711382
Subtransmission DC backbone,553,19,0.0759844948812518
Subtransmission DC backbone,553,23,0.1549247999733822
Subtransmission DC backbone,553,25,0.12313821257785769
Subtransmission DC backbone,553,29,0.04334205053106079
Subtransmission DC backbone,553,31,0.03829456468616656
Subtransmission DC backbone,554,5,0.15032777461443023
Subtransmission DC backbone,554,7,0.2307297739311495
Subtransmission DC backbone,554,11,0.5671586378520193
Subtransmission DC backbone,554,13,0.17370733676137362
Subtransmission DC backbone,554,17,0.06670368953588099
Subtransmission DC backbone,554,19,0.08635382848292823
Subtransmission DC backbone,554,23,0.15873561573233697
Subtransmission DC backbone,554,25,0.09959635469677508
Subtransmission DC backbone,554,29,0.038468036741668654
Subtransmission DC backbone,554,31,0.03474557421544483
Subtransmission DC backbone,555,5,0.13363786456287624
Subtransmission DC backbone,555,7,0.13424352283460975
Subtransmission DC backbone,555,11,0.5682374869471624
Subtransmission DC backbone,555,13,0.4094073823285177
Subtransmission DC backbone,555,17,0.0605401144569232
Subtransmission DC backbone,555,19,0.06538230765989018
Subtransmission DC backbone,555,23,0.1589770415840568
Subtransmission DC backbone,555,25,0.127220704401652
Subtransmission DC backbone,555,29,0.03655811452480849
Subtransmission DC backbone,555,31,0.03168899370368684
Subtransmission DC backbone,556,5,0.19367169069248635
Subtransmission DC backbone,556,7,0.18564075999340057
Subtransmission DC backbone,556,11,0.38146239499718915
Subtransmission DC backbone,556,13,0.46312372336993307
Subtransmission DC backbone,556,17,0.09250180737772956
Subtransmission DC backbone,556,19,0.08236275438578
Subtransmission DC backbone,556,23,0.1501114741749454
Subtransmission DC backbone,556,25,0.14280354137071716
Subtransmission DC backbone,556,29,0.0532165006926296
Subtransmission DC backbone,556,31,0.0459847748405629
Subtransmission DC backbone,557,5,0.112316993308555
Subtransmission DC backbone,557,7,0.129956561459505
Subtransmission DC backbone,557,11,0.3117343464912732
Subtransmission DC backbone,557,13,0.12628977358191404
Subtransmission DC backbone,557,17,0.04942205649488294
Subtransmission DC backbone,557,19,0.05453301488266146
Subtransmission DC backbone,557,23,0.08671998184834158
Subtransmission DC backbone,557,25,0.062075973312315534
Subtransmission DC backbone,557,29,0.029198681712435347
Subtransmission DC backbone,557,31,0.026439009883527632
Subtransmission DC backbone,558,5,0.11801316360901577
Subtransmission DC backbone,558,7,0.12748342540788205
Subtransmission DC backbone,558,11,0.4331131799738046
Subtransmission DC backbone,558,13,0.20922450478702956
Subtransmission DC backbone,558,17,0.05224236858699514
Subtransmission DC backbone,558,19,0.0582889437549936
Subtransmission DC backbone,558,23,0.11350472968737936
Subtransmission DC backbone,558,25,0.0833393799327127
Subtransmission DC backbone,558,29,0.031203754700721686
Subtransmission DC backbone,558,31,0.02789271635446674
Subtransmission DC backbone,559,5,0.1387503308155418
Subtransmission DC backbone,559,7,0.22930017154418206
Subtransmission DC backbone,559,11,0.33875552686100363
Subtransmission DC backbone,559,13,0.10938088680721994
Subtransmission DC backbone,559,17,0.06030871532451827
Subtransmission DC backbone,559,19,0.0749764210138292
Subtransmission DC backbone,559,23,0.11162804671661665
Subtransmission DC backbone,559,25,0.07068503006990527
Subtransmission DC backbone,559,29,0.03453792534852626
Subtransmission DC backbone,559,31,0.031430152187445735
Subtransmission DC backbone,560,5,0.11606410321964311
Subtransmission DC backbone,560,7,0.11148275738624469
Subtransmission DC backbone,560,11,0.2887551605653694
Subtransmission DC backbone,560,13,0.35903064698844994
Subtransmission DC backbone,560,17,0.057130820084949824
Subtransmission DC backbone,560,19,0.050929533151586714
Subtransmission DC backbone,560,23,0.11131347502309279
Subtransmission DC backbone,560,25,0.10493637804125787
Subtransmission DC backbone,560,29,0.03258686867397952
Subtransmission DC backbone,560,31,0.02758691847092073
Subtransmission DC backbone,561,5,0.14864044891129943
Subtransmission DC backbone,561,7,0.16272458741374668
Subtransmission DC backbone,561,11,0.41925279785340325
Subtransmission DC backbone,561,13,0.18679389739161598
Subtransmission DC backbone,561,17,0.0653800347778598
Subtransmission DC backbone,561,19,0.0706396384998017
Subtransmission DC backbone,561,23,0.11482715221502539
Subtransmission DC backbone,561,25,0.084629556587732
Subtransmission DC backbone,561,29,0.03883752805287703
Subtransmission DC backbone,561,31,0.035083747375937405
Subtransmission DC backbone,562,5,0.08903666255240524
Subtransmission DC backbone,562,7,0.15685907439655564
Subtransmission DC backbone,562,11,0.2918683020476426
Subtransmission DC backbone,562,13,0.08388334305896591
Subtransmission DC backbone,562,17,0.03910904114584325
Subtransmission DC backbone,562,19,0.05220497834912001
Subtransmission DC backbone,562,23,0.08917081488771121
Subtransmission DC backbone,562,25,0.05398580242820971
Subtransmission DC backbone,562,29,0.022242605902001857
Subtransmission DC backbone,562,31,0.02016251329293796
Subtransmission DC backbone,563,5,0.09005059223264195
Subtransmission DC backbone,563,7,0.13477805712829027
Subtransmission DC backbone,563,11,0.24279802476595144
Subtransmission DC backbone,563,13,0.07967553778897743
Subtransmission DC backbone,563,17,0.03949977582182155
Subtransmission DC backbone,563,19,0.047917270037423375
Subtransmission DC backbone,563,23,0.07446724028737149
Subtransmission DC backbone,563,25,0.04830081537087004
Subtransmission DC backbone,563,29,0.022826244353842305
Subtransmission DC backbone,563,31,0.020740077859521127
Subtransmission DC backbone,564,5,0.1405363833674816
Subtransmission DC backbone,564,7,0.15665433139141607
Subtransmission DC backbone,564,11,0.4732670462076755
Subtransmission DC backbone,564,13,0.20763826359592885
Subtransmission DC backbone,564,17,0.06206966366365949
Subtransmission DC backbone,564,19,0.06936482479050436
Subtransmission DC backbone,564,23,0.12544907741292313
Subtransmission DC backbone,564,25,0.0904592207011005
Subtransmission DC backbone,564,29,0.03688306520274597
Subtransmission DC backbone,564,31,0.033166488804468465
Subtransmission DC backbone,565,5,0.13247885495933887
Subtransmission DC backbone,565,7,0.13760603522440004
Subtransmission DC backbone,565,11,0.3850156838878264
Subtransmission DC backbone,565,13,0.19972726405753718
Subtransmission DC backbone,565,17,0.05831088496110634
Subtransmission DC backbone,565,19,0.061672020828623594
Subtransmission DC backbone,565,23,0.10518620816378065
Subtransmission DC backbone,565,25,0.08048429123149406
Subtransmission DC backbone,565,29,0.03486136053560875
Subtransmission DC backbone,565,31,0.031333618829339195
Subtransmission DC backbone,566,5,0.1311373902266292
Subtransmission DC backbone,566,7,0.16647357625285986
Subtransmission DC backbone,566,11,0.40139572028520687
Subtransmission DC backbone,566,13,0.14545518767123963
Subtransmission DC backbone,566,17,0.05786925253878808
Subtransmission DC backbone,566,19,0.06720571360706226
Subtransmission DC backbone,566,23,0.11191985821692084
Subtransmission DC backbone,566,25,0.07625676093295884
Subtransmission DC backbone,566,29,0.033930825372962846
Subtransmission DC backbone,566,31,0.03071598084094571
Subtransmission DC backbone,567,5,0.09813253535362201
Subtransmission DC backbone,567,7,0.09580287939458404
Subtransmission DC backbone,567,11,0.2211353852285007
Subtransmission DC backbone,567,13,0.16139034619880346
Subtransmission DC backbone,567,17,0.04330864926493615
Subtransmission DC backbone,567,19,0.04262151628784429
Subtransmission DC backbone,567,23,0.06756054926955758
Subtransmission DC backbone,567,25,0.05714388437406986
Subtransmission DC backbone,567,29,0.025987941166293885
Subtransmission DC backbone,567,31,0.02324708583224183
Subtransmission DC backbone,568,5,0.12908001790153195
Subtransmission DC backbone,568,7,0.12885755952663197
Subtransmission DC backbone,568,11,0.3423573013472355
Subtransmission DC backbone,568,13,0.2125659785340918
Subtransmission DC backbone,568,17,0.05685998386623295
Subtransmission DC backbone,568,19,0.05802749763768939
Subtransmission DC backbone,568,23,0.09761397297539162
Subtransmission DC backbone,568,25,0.0785661090718071
Subtransmission DC backbone,568,29,0.03412410719875793
Subtransmission DC backbone,568,31,0.030563582982676932
Subtransmission DC backbone,569,5,0.16052249375940306
Subtransmission DC backbone,569,7,0.1563762390063453
Subtransmission DC backbone,569,11,0.44170901298985654
Subtransmission DC backbone,569,13,0.36861153052836454
