load_MW,length_km,saving_vs_traditional_MW,saving_vs_local_sst_MW,saving_vs_99pct_local_sst_sensitivity_MW,dc_loss_MW,traditional_loss_MW,local_sst_loss_MW,local_sst_99pct_sensitivity_loss_MW
173.41772151898732,6.283783783783784,1.32494409096843,-0.8193221277644929,-1.7095799601157902,3.56669519940263,4.89163929037106,2.7473730716381373,1.85711523928684
173.41772151898732,7.5675675675675675,1.3367451091507974,-0.8080536501801312,-1.698530693745434,3.577183573549032,4.913928682699829,2.769129923368901,1.878652879803598
173.41772151898732,8.85135135135135,1.3485461273331345,-0.7967851725957691,-1.687481427375078,3.587671947695434,4.9362180750285685,2.790886775099665,1.900190520320356
173.41772151898732,10.135135135135135,1.3603471455154716,-0.785516695011407,-1.676432161004722,3.598160321841836,4.9585074673573075,2.812643626830429,1.921728160837114
173.41772151898732,11.41891891891892,1.372148163697839,-0.7742482174270751,-1.665382894634366,3.608648695988238,4.980796859686077,2.8344004785611627,1.9432658013538717
173.41772151898732,12.702702702702702,1.3839491818801761,-0.762979739842713,-1.65433362826401,3.6191370701346397,5.003086252014816,2.8561573302919268,1.9648034418706297
173.41772151898732,13.986486486486486,1.395750200062543,-0.7517112622583211,-1.6432843618935944,3.629625444281012,5.025375644343555,2.877914182022691,1.9863410823874175
173.41772151898732,15.27027027027027,1.4075512182448504,-0.7404427846739887,-1.632235095523268,3.6401138184274435,5.047665036672294,2.899671033753455,2.0078787229041755
173.41772151898732,16.554054054054056,1.4193522364272475,-0.7291743070895973,-1.621185829152882,3.6506021925738157,5.069954429001063,2.9214278854842184,2.0294163634209337
173.41772151898732,17.83783783783784,1.431153254609555,-0.7179058295052649,-1.610136562782556,3.6610905667202474,5.092243821329802,2.9431847372149824,2.0509540039376914
173.41772151898732,19.12162162162162,1.4429542727919218,-0.7066373519208731,-1.5990872964121703,3.6715789408666195,5.114533213658541,2.9649415889457464,2.0724916444544492
173.41772151898732,20.405405405405403,1.4547552909742594,-0.6953688743365705,-1.5880380300418437,3.682067315013051,5.1368226059873106,2.9866984406764807,2.0940292849712074
173.41772151898732,21.68918918918919,1.4665563091566267,-0.6841003967521786,-1.5769887636714577,3.692555689159423,5.15911199831605,3.0084552924072443,2.115566925487965
173.41772151898732,22.972972972972972,1.4783573273389337,-0.6728319191678467,-1.5659394973011316,3.703044063305855,5.181401390644789,3.0302121441380083,2.1371045660047234
173.41772151898732,24.256756756756758,1.4901583455212712,-0.6615634415834841,-1.5548902309307753,3.7135324374522565,5.203690782973528,3.0519689958687723,2.158642206521481
173.41772151898732,25.54054054054054,1.5019593637036683,-0.6502949639990923,-1.5438409645603892,3.7240208115986286,5.225980175302297,3.0737258475995364,2.1801798470382394
173.41772151898732,26.824324324324323,1.5137603818859757,-0.6390264864147603,-1.5327916981900631,3.7345091857450603,5.248269567631036,3.0954826993303,2.201717487554997
173.41772151898732,28.10810810810811,1.5255614000683426,-0.6277580088303982,-1.5217424318196775,3.7449975598914325,5.270558959959775,3.1172395510610342,2.223255128071755
173.41772151898732,29.39189189189189,1.5373624182506802,-0.6164895312460659,-1.510693165449351,3.755485934037864,5.292848352288544,3.1389964027917983,2.244792768588513
173.41772151898732,30.675675675675677,1.549163436433047,-0.6052210536616744,-1.4996438990789653,3.7659743081842363,5.315137744617283,3.160753254522562,2.266330409105271
173.41772151898732,31.95945945945946,1.5609644546153545,-0.5939525760773421,-1.4885946327086388,3.776462682330668,5.337427136946022,3.182510106253326,2.287868049622029
173.41772151898732,33.24324324324324,1.5727654727977214,-0.5826840984929502,-1.4775453663382532,3.78695105647704,5.3597165292747615,3.20426695798409,2.309405690138787
173.41772151898732,34.52702702702703,1.584566490980059,-0.5714156209086179,-1.4664960999679266,3.797439430623472,5.382005921603531,3.226023809714854,2.330943330655545
