# travis150_greenfield_proxy_recorder: 
"time", "travis_source:voltage", "travis_poi:voltage", "travis_source:angle", "travis_poi:angle", "travis_source:busgenerationreal", "travis_poi:busgenerationreal", "travis_source:busloadreal", "travis_poi:busloadreal"
31.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
31.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
31.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
31.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
31.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
31.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
31.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
32.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
33.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
34.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
35.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
36.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
37.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
38.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
39.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
